Actual,Predicted
2.93,3.358828
3.91,3.3799152
3.95,3.3987436
3.55,3.3659272
3.21,3.375269
3.73,3.388176
3.49,3.3868184
2.63,3.3747344
3.11,3.3701143
3.53,3.3805957
3.5,3.3792744
3.64,3.385931
2.95,3.374177
2.81,3.3528948
3.67,3.3954005
3.74,3.3823533
3.24,3.3748374
2.47,3.3838367
3.52,3.4049654
3.67,3.3883567
3.78,3.3893566
3.92,3.4173307
3.86,3.3924346
3.87,3.3869777
3.49,3.3935585
3.11,3.3646355
2.97,3.3863597
2.94,3.3698964
3.74,3.3883314
3.82,3.3969636
2.94,3.3618646
2.88,3.3729773
3.39,3.3806987
3.24,3.3769093
2.96,3.3714957
2.64,3.3561535
2.82,3.3764477
3.19,3.375773
3.47,3.3808055
2.71,3.3487983
3.57,3.3808308
3.75,3.3957005
3.3,3.368301
3.31,3.3784003
3.51,3.3833318
3.95,3.3983803
3.42,3.366879
3.32,3.3818817
3.33,3.3686132
3.26,3.3775473
3.45,3.3948202
3.28,3.3762035
3.84,3.3972235
3.41,3.3782525
3.24,3.356072
3.24,3.3630605
3.39,3.3830795
3.29,3.3697047
3.51,3.37005
3.92,3.3962708
3.89,3.388648
3.76,3.3933616
3.19,3.3844414
3.89,3.401703
2.65,3.3709702
2.93,3.3726969
3.59,3.3956041
3.56,3.3882418
3.45,3.3765864
3.05,3.3643117
3.38,3.3759308
3.58,3.376636
3.09,3.3651977
3.22,3.3709154
3.29,3.3701978
3.7,3.3908749
3.66,3.3923483
3.33,3.3886333
3.89,3.396216
2.52,3.3549414
3.65,3.3890781
3.28,3.359249
2.8,3.3624434
3.6,3.3560233
3.62,3.383297
3.07,3.364225
3.9,3.385826
2.24,3.3374543
2.76,3.3620205
3.72,3.3918915
2.99,3.3719077
3.27,3.3735409
3.61,3.3892856
2.96,3.367508
3.1,3.3717685
3.26,3.3874273
3.44,3.385715
3.34,3.3767486
3.67,3.3963566
3.86,3.388104
3.21,3.3739634
3.22,3.3748865
3.1,3.3732367
2.96,3.3721023
3.2,3.3806186
2.6,3.3736815
3.45,3.373829
3.76,3.3984933
3.79,3.3910437
3.89,3.3965783
2.5,3.3572211
3.51,3.3975825
3.43,3.3965406
3.75,3.3856544
3.62,3.3830104
2.84,3.361269
3.07,3.377471
3.69,3.382997
3.24,3.3691053
3.18,3.3530078
3.51,3.3829646
2.7,3.3512926
2.37,3.3832026
3.97,3.3891172
2.6,3.357851
1.92,3.3674107
3.62,3.3863187
3.52,3.3817
3.66,3.3897223
3.43,3.379016
2.91,3.372171
3.59,3.395638
3.86,3.3855877
3.25,3.3862658
3.33,3.373519
3.08,3.3604193
3.4,3.3757873
3.09,3.3783417
3.29,3.3732433
3.0,3.3725085
3.13,3.3725848
3.39,3.3898091
3.32,3.3756757
3.06,3.3773494
3.17,3.3596716
2.41,3.3469257
2.74,3.3725529
2.3,3.3482351
3.1,3.376783
2.99,3.3658051
3.36,3.3770938
3.04,3.3760152
2.98,3.3655252
3.38,3.3761272
3.55,3.3879538
3.87,3.3829303
3.19,3.3739095
3.87,3.3934393
2.83,3.3811035
3.82,3.3831954
2.85,3.3666391
3.69,3.3776016
3.58,3.3760533
3.81,3.3932943
3.73,3.38028
3.12,3.359758
3.28,3.3804264
3.23,3.3740544
3.35,3.3846903
3.68,3.400978
2.6,3.353746
3.17,3.3756943
3.19,3.3913655
3.76,3.379631
3.41,3.3733082
2.86,3.3761811
3.33,3.3750992
3.58,3.3913174
3.53,3.3839188
3.49,3.3741035
3.74,3.387384
3.14,3.3729157
2.82,3.37082
3.88,3.393519
3.96,3.399984
3.35,3.3795848
3.91,3.3924994
2.96,3.3692927
3.63,3.3932695
3.36,3.385069
3.36,3.3779716
3.27,3.387844
3.11,3.389689
3.74,3.3992977
3.95,3.4001732
3.11,3.3705893
3.63,3.3810062
3.55,3.3869276
2.89,3.3663006
3.63,3.3896513
2.82,3.3550105
2.85,3.3662086
3.13,3.3770447
3.48,3.3832178
3.1,3.3756442
3.22,3.3823996
3.9,3.3962603
3.56,3.3915854
2.92,3.3676124
3.97,3.4034472
3.25,3.3965292
3.87,3.4016256
3.56,3.3761067
3.64,3.3872752
3.0,3.3740263
3.33,3.3780928
3.54,3.3870482
3.22,3.3895245
3.28,3.3778753
3.78,3.3987565
3.53,3.376958
3.42,3.3852582
3.89,3.3969536
3.76,3.3881736
3.01,3.3654447
3.86,3.3862176
3.04,3.3661551
2.55,3.3678875
3.56,3.3803892
3.91,3.4048338
3.2,3.3614254
2.97,3.3811607
3.66,3.3860626
3.96,3.3943624
3.01,3.3762884
2.61,3.3482695
2.88,3.366445
3.69,3.3728623
3.32,3.3766031
3.62,3.3973136
3.04,3.3707528
3.19,3.3947983
3.3,3.3783493
3.89,3.3910441
3.86,3.3945022
3.07,3.371769
3.55,3.3920193
3.8,3.395522
3.09,3.3733115
3.93,3.3836298
2.9,3.3595014
3.33,3.3715053
3.39,3.3815227
3.81,3.3863611
3.5,3.3731866
3.26,3.3676052
3.25,3.3813553
2.74,3.3690896
3.21,3.3741775
3.51,3.3703318
2.96,3.364305
3.54,3.3958135
3.79,3.3876262
2.88,3.3803134
3.39,3.3780584
3.51,3.3654966
3.03,3.3751445
3.5,3.3900967
3.74,3.3824668
3.64,3.3889947
3.24,3.3815985
3.21,3.3775735
3.8,3.3911119
3.97,3.3913574
3.4,3.3862357
3.51,3.3826032
3.94,3.4060102
3.54,3.3699236
3.81,3.376068
3.66,3.3797169
3.58,3.3786502
3.29,3.3775682
2.84,3.369853
3.56,3.3768697
3.35,3.369092
3.92,3.3970413
3.36,3.3806577
3.48,3.3764076
3.18,3.3798656
2.63,3.3520737
2.92,3.3655481
2.86,3.3675532
3.8,3.3990068
3.57,3.3815985
3.08,3.3822064
3.85,3.3917685
3.17,3.3682327
3.45,3.382123
3.74,3.38866
3.33,3.3848486
3.71,3.397437
3.14,3.3925042
3.71,3.3793278
3.64,3.3862534
3.36,3.3942027
3.53,3.3914347
3.37,3.3821955
3.07,3.3752313
3.9,3.3974972
3.19,3.3811417
3.5,3.3910723
3.32,3.3737698
3.66,3.3918943
2.84,3.3754435
3.37,3.378172
2.7,3.36312
3.59,3.389316
2.69,3.3691134
3.41,3.3899279
3.98,3.3979845
3.8,3.3904672
3.19,3.3703122
3.81,3.3843765
3.83,3.3878021
3.33,3.3810954
3.69,3.3851461
3.76,3.4012966
3.43,3.3960733
2.65,3.3734064
3.67,3.386026
3.17,3.3744907
3.84,3.400731
3.04,3.3593545
3.03,3.3728867
3.49,3.3626466
3.49,3.3777738
3.64,3.3997097
3.24,3.3772216
3.78,3.3854604
3.53,3.3819003
3.19,3.3616648
3.88,3.3889804
3.65,3.401228
2.89,3.3477168
3.49,3.383102
2.46,3.3474917
2.95,3.3800092
3.96,3.3986287
3.37,3.3735723
3.21,3.3733225
3.58,3.3809562
3.11,3.366747
3.4,3.3886027
3.7,3.3845534
3.21,3.3738337
3.59,3.3856554
2.69,3.3518777
2.88,3.3785887
3.28,3.3674302
3.89,3.3955474
3.89,3.3943858
3.47,3.3846135
3.22,3.3769903
3.11,3.378872
3.19,3.3864164
3.79,3.3929086
2.73,3.3678517
2.41,3.3443117
3.6,3.3851666
3.81,3.4011402
3.43,3.3708467
3.58,3.3760138
3.58,3.3925624
3.26,3.3835816
3.75,3.378819
3.48,3.3824487
3.87,3.3975797
3.29,3.3806162
2.89,3.3637505
3.37,3.3860893
3.29,3.3839922
3.78,3.385418
3.92,3.3795595
3.73,3.390821
3.65,3.388526
3.26,3.3619595
2.67,3.3474655
3.06,3.370297
3.64,3.385347
3.86,3.4053435
3.28,3.3773856
3.08,3.3835654
3.43,3.3745708
3.55,3.384932
3.39,3.3774805
2.52,3.372631
3.72,3.3917737
3.11,3.3726506
3.33,3.3753924
3.67,3.3911572
2.92,3.3809133
2.81,3.3780365
3.03,3.3728743
3.59,3.394115
3.41,3.3962755
3.36,3.3927636
3.71,3.3798661
3.78,3.386949
2.75,3.3512335
3.29,3.3767214
2.91,3.3626661
2.95,3.3629107
2.89,3.3704562
3.6,3.381753
3.27,3.367381
3.53,3.3776774
2.89,3.3631115
3.31,3.372624
3.71,3.3881068
2.88,3.3739257
2.9,3.3576856
3.32,3.376853
3.41,3.37847
3.8,3.3914294
3.62,3.3885932
3.39,3.380134
3.22,3.3584332
3.56,3.3982692
3.26,3.383515
3.24,3.3871565
3.71,3.3903599
2.76,3.3707967
3.44,3.3776312
3.16,3.3714418
3.58,3.3970332
3.24,3.3813224
2.72,3.3507519
3.97,3.387617
3.53,3.3930001
3.28,3.3656116
3.41,3.3780184
3.58,3.3888855
3.96,3.3890867
2.22,3.353919
2.88,3.3757024
2.65,3.3570256
3.96,3.3777905
3.96,3.3871655
3.63,3.3845534
3.81,3.3928523
3.88,3.3781095
3.32,3.3766775
3.4,3.3795004
3.81,3.3920746
3.98,3.3928337
2.68,3.3536487
3.35,3.3747878
3.79,3.4077697
3.33,3.3795748
3.62,3.3821077
3.65,3.3838286
2.83,3.3619604
3.3,3.375749
3.27,3.376491
3.67,3.3997135
3.39,3.3842044
3.26,3.373654
3.62,3.3882532
3.15,3.3663626
3.48,3.3798876
3.57,3.3989692
3.48,3.381814
3.01,3.3681722
3.33,3.3831801
3.62,3.3877592
3.37,3.377595
3.03,3.3651047
3.26,3.3738651
3.94,3.3780656
2.53,3.344952
2.56,3.3860269
3.72,3.386434
2.79,3.3582244
3.23,3.380334
3.34,3.3829856
3.46,3.3810263
3.28,3.3792925
