Actual,Predicted
2.84,2.4392257
3.07,2.992722
3.69,2.7596796
3.24,2.7199664
3.18,2.4650247
3.51,3.4696145
2.7,3.88999
2.37,4.094817
3.97,2.9378936
2.6,2.5284417
1.92,3.266939
3.62,3.2403913
3.52,2.9659905
3.66,3.9992106
3.43,2.6429048
2.91,3.1270823
3.59,4.1572695
3.86,3.083973
3.25,4.0931845
3.33,3.4034245
3.08,3.1569002
3.4,3.6682851
3.09,2.6484485
3.29,3.892215
3.0,2.9782617
3.13,3.0430017
3.39,3.9969013
3.32,2.637457
3.06,3.4516826
3.17,2.700941
2.41,2.9016073
2.74,2.677137
2.3,2.6830153
3.1,3.41089
2.99,2.486774
3.36,2.7341795
3.04,3.907266
2.98,3.1114757
3.38,2.480182
3.55,3.3342602
3.87,3.1535084
3.19,2.7378454
3.87,4.183144
2.83,4.1407375
3.82,3.0162246
2.85,2.4830713
3.69,2.4836004
3.58,3.9197195
3.81,4.0763893
3.73,3.441727
3.12,3.049963
3.28,2.694795
3.23,2.6481144
3.35,3.1094956
3.68,4.211766
2.6,2.8813481
3.17,2.7683876
3.19,3.4967968
3.76,2.6030354
3.41,2.4735165
2.86,3.096168
3.33,3.0503368
3.58,3.8688414
3.53,3.1685584
3.49,3.8565943
3.74,2.7768774
3.14,2.4206626
2.82,4.050699
3.88,2.9519377
3.96,2.5291605
3.35,3.2166677
3.91,3.9007947
2.96,2.462159
3.63,4.169139
3.36,3.8965857
3.36,2.692938
3.27,3.2428358
3.11,4.116213
3.74,3.934316
3.95,4.19653
3.11,3.1258903
3.63,2.9676344
3.55,3.996988
2.89,2.4974692
3.63,3.711888
2.82,2.88498
2.85,3.8309104
3.13,2.48167
3.48,3.691467
3.1,2.6884577
3.22,3.8905566
3.9,3.8858206
3.56,3.0984082
2.92,2.5780673
3.97,4.196895
3.25,4.16806
3.87,4.09715
3.56,2.6395679
3.64,2.8087642
3.0,3.8689287
3.33,4.030031
3.54,3.2395396
3.22,4.1333094
3.28,2.5177834
3.78,3.9329746
3.53,3.2875807
3.42,3.1248662
3.89,2.8085465
3.76,2.4617305
3.01,3.6367867
3.86,2.664537
3.04,3.7815266
2.55,3.8278944
3.56,3.9300492
3.91,4.041814
3.2,2.61427
2.97,3.100157
3.66,2.7184253
3.96,3.1731691
3.01,4.060533
2.61,2.876426
2.88,2.605627
3.69,3.8174145
3.32,2.9644976
3.62,3.9334233
3.04,2.6242592
3.19,4.238076
3.3,3.2611597
3.89,4.065155
3.86,4.0784006
3.07,3.941848
3.55,4.056625
