Actual,Predicted
3.19,3.3420477
3.53,3.4373145
2.47,3.2999017
3.79,3.4990096
3.71,3.3928943
2.64,3.239459
2.92,3.2909837
3.67,3.4698925
3.46,3.3640752
3.41,3.4112225
3.53,3.4888544
3.78,3.367759
3.12,3.3435059
3.39,3.3556857
3.6,3.4548688
3.0,3.3204675
2.94,3.3373513
3.51,3.4295611
3.26,3.3555393
3.33,3.2464178
3.55,3.3311656
3.75,3.4396236
3.71,3.3687277
3.86,3.3887916
3.64,3.3575363
3.18,3.3928611
3.51,3.4241061
3.73,3.4028945
3.65,3.454208
2.69,3.2212484
3.4,3.3550045
3.16,3.2870452
3.91,3.4410787
3.62,3.3999858
3.53,3.403704
3.3,3.332952
2.75,3.3649087
2.92,3.3900557
3.51,3.3734775
3.08,3.3053584
3.05,3.305832
3.25,3.3557365
2.95,3.2947886
3.96,3.5083978
3.34,3.3221507
2.97,3.3031373
3.59,3.4508657
3.54,3.3963108
3.61,3.3430867
3.23,3.3455606
3.73,3.4433765
3.02,3.3759797
3.24,3.3282247
3.49,3.361737
3.74,3.4680629
3.97,3.417716
3.35,3.3623266
3.7,3.428766
3.5,3.401877
3.54,3.3713186
3.77,3.539846
3.34,3.3784826
2.83,3.2864928
3.67,3.5258405
2.56,3.2940001
3.59,3.4033322
3.62,3.2971215
3.23,3.3356242
3.3,3.284794
1.98,3.1071491
3.12,3.3098683
3.36,3.3056312
3.42,3.336039
3.23,3.411662
3.08,3.293692
3.03,3.3252726
3.13,3.3503578
3.88,3.4551322
3.64,3.4110508
3.25,3.3774023
3.12,3.3610933
3.09,3.411158
2.95,3.275443
3.48,3.4494138
3.77,3.423005
3.24,3.419659
2.55,3.3204646
3.16,3.38802
3.4,3.350461
3.16,3.2970257
3.33,3.366204
3.24,3.2657053
3.25,3.318912
3.26,3.4071178
3.24,3.3133025
3.89,3.440188
2.78,3.2557223
3.03,3.3030438
3.53,3.3919191
2.11,3.2539158
2.32,3.2028112
2.68,3.249319
1.87,3.1150098
3.08,3.2802374
3.41,3.4077544
3.56,3.4551554
3.47,3.511003
3.63,3.3964014
3.87,3.394545
3.77,3.458387
3.3,3.2562165
3.66,3.4291224
3.8,3.4577975
3.32,3.4464302
3.48,3.3880816
3.09,3.3454695
3.75,3.446823
3.24,3.3981662
3.31,3.1960921
3.49,3.4618256
2.52,3.0939538
2.79,3.2085943
3.0,3.281363
3.67,3.3732367
3.62,3.3944135
3.74,3.4337173
2.71,3.3030286
3.51,3.3857245
3.07,3.2805934
3.72,3.4345818
3.81,3.4387312
3.43,3.3793125
2.55,3.3874664
3.5,3.3677301
3.93,3.467204
3.56,3.4064317
3.3,3.3353896
3.33,3.3822174
3.73,3.4276943
3.96,3.489965
3.09,3.313004
2.75,3.205902
3.18,3.337472
3.87,3.4477105
1.73,3.098198
3.19,3.3494024
3.43,3.3699374
3.52,3.240305
3.9,3.4395032
3.72,3.4523435
3.28,3.3534544
3.5,3.3921173
3.79,3.400799
3.1,3.2916179
3.04,3.4395828
3.28,3.2466574
3.45,3.3861208
2.82,3.3166595
3.2,3.2964914
2.61,3.23829
2.79,3.2980022
3.77,3.399066
2.74,3.2940824
3.59,3.3270988
2.93,3.0592148
3.13,3.38545
2.47,3.314781
3.69,3.3598166
2.84,3.3018563
3.3,3.3091419
3.96,3.4992008
3.31,3.3941002
3.53,3.3797612
3.7,3.4238596
3.71,3.5074744
3.61,3.3869839
3.56,3.4108496
3.43,3.3775396
3.13,3.3899636
3.91,3.4655619
2.37,3.0864925
3.28,3.293345
3.36,3.366621
3.0,3.2655284
3.89,3.4853253
3.22,3.2515004
3.37,3.3679218
2.9,3.2915976
2.68,3.2405195
3.56,3.4235258
3.75,3.3890588
3.8,3.35787
3.53,3.363462
3.61,3.3809237
3.75,3.4050245
3.56,3.359498
3.57,3.3986309
2.97,3.3248699
3.52,3.417314
2.96,3.331356
3.92,3.477826
3.53,3.4003916
2.91,3.2072484
3.11,3.2943711
3.15,3.2484045
2.63,3.2396688
3.39,3.341978
3.2,3.3047938
3.19,3.3018866
3.69,3.3576682
3.4,3.359212
3.03,3.3338566
3.51,3.4100094
3.63,3.4535801
3.48,3.365951
3.37,3.3592331
3.64,3.4117134
3.41,3.2795393
3.52,3.4093268
3.28,3.4108384
3.13,3.3733125
3.32,3.3582697
3.75,3.446216
3.89,3.3506906
3.65,3.4229774
3.57,3.3723633
3.78,3.4301648
2.93,3.1852078
3.91,3.3889472
3.95,3.5049014
3.55,3.3119426
3.21,3.3456373
3.73,3.4008133
3.49,3.4134567
2.63,3.3208952
3.11,3.2923799
3.53,3.3609385
3.5,3.3838344
3.64,3.3566475
2.95,3.314971
2.81,3.1962886
3.67,3.4538426
3.74,3.3842838
3.24,3.3136728
2.47,3.2539325
3.52,3.5451622
3.67,3.4391146
3.78,3.4080658
3.92,3.5934691
3.86,3.366242
3.87,3.401527
3.49,3.381161
3.11,3.2657409
2.97,3.2430031
2.94,3.299456
3.74,3.4691806
3.82,3.4402542
2.94,3.242937
2.88,3.3321662
3.39,3.3901024
3.24,3.3469412
2.96,3.2986217
2.64,3.2166708
2.82,3.3463483
3.19,3.3452446
3.47,3.369467
2.71,3.1498296
3.57,3.360449
3.75,3.4824903
3.3,3.2855496
3.31,3.3329277
3.51,3.4183471
3.95,3.4403944
3.42,3.3361201
3.32,3.395036
3.33,3.284562
3.26,3.3772016
3.45,3.4636517
3.28,3.3219938
3.84,3.4938774
3.41,3.380168
3.24,3.194704
3.24,3.2721725
3.39,3.3373027
3.29,3.2798166
3.51,3.2679968
3.92,3.4618225
3.89,3.447747
3.76,3.4558012
3.19,3.2727919
3.89,3.4699273
2.65,3.3151152
2.93,3.323639
3.59,3.4988403
3.56,3.428515
3.45,3.359355
3.05,3.250837
3.38,3.3544083
3.58,3.342083
3.09,3.2829206
3.22,3.30861
3.29,3.3160663
3.7,3.4030652
3.66,3.4505806
3.33,3.4125218
3.89,3.461554
2.52,3.1909046
3.65,3.394627
3.28,3.223534
2.8,3.278431
3.6,3.2095332
3.62,3.396839
3.07,3.2719612
3.9,3.323887
2.24,3.042272
2.76,3.2303298
3.72,3.4669342
2.99,3.3091662
3.27,3.3207736
3.61,3.3784056
2.96,3.2828436
3.1,3.3060005
3.26,3.3970828
3.44,3.4137235
3.34,3.3527832
3.67,3.4485765
3.86,3.4561386
3.21,3.3286033
3.22,3.3440957
3.1,3.3126326
2.96,3.325969
3.2,3.3853474
2.6,3.142869
3.45,3.32512
3.76,3.4537344
3.79,3.3656259
3.89,3.4350963
2.5,3.2089987
3.51,3.4344616
3.43,3.4353967
3.75,3.396676
3.62,3.4072566
2.84,3.2502265
3.07,3.3682504
3.69,3.390811
3.24,3.291826
3.18,3.2060328
3.51,3.3950067
2.7,3.127269
2.37,3.289441
3.97,3.4296837
2.6,3.2162492
1.92,3.2886934
3.62,3.4012184
3.52,3.382888
3.66,3.3805075
3.43,3.381248
2.91,3.3267202
3.59,3.4100595
3.86,3.4001927
3.25,3.422088
3.33,3.312233
3.08,3.2174902
3.4,3.3140588
3.09,3.3672462
3.29,3.331715
3.0,3.3329148
3.13,3.3078692
3.39,3.381969
3.32,3.3485563
3.06,3.3551564
3.17,3.3266473
2.41,3.1509295
2.74,3.332418
2.3,3.146135
3.1,3.3356524
2.99,3.298511
3.36,3.3798208
3.04,3.3474813
2.98,3.2790723
3.38,3.3560066
3.55,3.4343286
3.87,3.389885
3.19,3.3256984
3.87,3.443999
2.83,3.298571
3.82,3.3998857
2.85,3.2911034
3.69,3.366569
3.58,3.3928695
3.81,3.4489803
3.73,3.3929296
3.12,3.2230146
3.28,3.3974767
3.23,3.369481
3.35,3.3963518
3.68,3.4458766
2.6,3.1841083
3.17,3.3412008
3.19,3.4545922
3.76,3.370069
3.41,3.3358235
2.86,3.3486404
3.33,3.3257709
3.58,3.4206226
3.53,3.4097457
3.49,3.3266456
3.74,3.421667
3.14,3.326962
2.82,3.3198133
3.88,3.4609203
3.96,3.4990268
3.35,3.3536208
3.91,3.408541
2.96,3.3072639
3.63,3.4185848
3.36,3.387596
3.36,3.3710027
3.27,3.4122534
3.11,3.3188581
3.74,3.4924111
3.95,3.4884171
3.11,3.3151617
3.63,3.4585721
3.55,3.3601012
2.89,3.3012338
3.63,3.4125023
2.82,3.2016516
2.85,3.2757483
3.13,3.3714979
3.48,3.3668346
3.1,3.3542309
3.22,3.3694654
3.9,3.4553509
3.56,3.4431622
2.92,3.317606
3.97,3.4773507
3.25,3.4319677
3.87,3.5048957
3.56,3.3515494
3.64,3.4230888
3.0,3.3135343
3.33,3.3499084
3.54,3.4066699
3.22,3.3487444
3.28,3.3709412
3.78,3.4799972
3.53,3.3206482
3.42,3.4045472
3.89,3.4893246
3.76,3.423472
3.01,3.2436762
3.86,3.4324741
3.04,3.2601142
2.55,3.2370107
3.56,3.3411083
3.91,3.4861317
3.2,3.27947
2.97,3.3711357
3.66,3.428449
3.96,3.501655
3.01,3.2770238
2.61,3.1783237
2.88,3.283256
3.69,3.2986536
3.32,3.3796039
3.62,3.4693217
3.04,3.3133988
3.19,3.381547
3.3,3.3509827
3.89,3.4358366
3.86,3.4574342
3.07,3.2644079
3.55,3.4019203
3.8,3.4711819
3.09,3.3254204
3.93,3.3925762
2.9,3.2669609
3.33,3.3339076
3.39,3.3749409
3.81,3.4165401
3.5,3.3352802
3.26,3.2788224
3.25,3.3918366
2.74,3.2565742
3.21,3.3256178
3.51,3.2770224
2.96,3.272042
3.54,3.458881
3.79,3.4189236
2.88,3.396934
3.39,3.351066
3.51,3.2886887
3.03,3.3433862
3.5,3.382986
3.74,3.387196
3.64,3.4647613
3.24,3.3756528
3.21,3.365934
3.8,3.4149551
3.97,3.3910794
3.4,3.4026518
3.51,3.375186
3.94,3.5010066
3.54,3.3369951
3.81,3.355348
3.66,3.3871655
3.58,3.3616436
3.29,3.3647122
2.84,3.3123498
3.56,3.3764038
3.35,3.2931798
3.92,3.5053506
3.36,3.373488
3.48,3.3580768
3.18,3.3602152
2.63,3.174914
2.92,3.2538025
2.86,3.283677
3.8,3.445921
3.57,3.3802142
3.08,3.3722415
3.85,3.4384284
3.17,3.3283648
3.45,3.3617322
3.74,3.4110959
3.33,3.4065075
3.71,3.4589312
3.14,3.4566092
3.71,3.35994
3.64,3.3621366
3.36,3.4805865
3.53,3.4256208
3.37,3.3862765
3.07,3.339301
3.9,3.51011
3.19,3.3910685
3.5,3.4356916
3.32,3.326662
3.66,3.4535935
2.84,3.3539703
3.37,3.3312917
2.7,3.2577443
3.59,3.4081392
2.69,3.3079906
3.41,3.3811872
3.98,3.4681082
3.8,3.4524007
3.19,3.3410838
3.81,3.3999357
3.83,3.4102743
3.33,3.3582401
3.69,3.4014306
3.76,3.512556
3.43,3.4132733
2.65,3.3097305
3.67,3.4358768
3.17,3.3443081
3.84,3.4415982
3.04,3.2207851
3.03,3.3231463
3.49,3.2490792
3.49,3.3340006
3.64,3.4557629
3.24,3.3360353
3.78,3.4179206
3.53,3.4047565
3.19,3.279532
3.88,3.437077
3.65,3.529159
2.89,3.1179562
3.49,3.3659918
2.46,3.1404219
2.95,3.3692966
3.96,3.4930403
3.37,3.3273292
3.21,3.330701
3.58,3.3386397
3.11,3.2767794
3.4,3.3523898
3.7,3.3887105
3.21,3.3003626
3.59,3.3832855
2.69,3.132956
2.88,3.3028774
3.28,3.2987332
3.89,3.4140587
3.89,3.4460359
3.47,3.395577
3.22,3.3502767
3.11,3.3907785
3.19,3.4182055
3.79,3.400718
2.73,3.3138523
2.41,3.0894353
3.6,3.3541598
3.81,3.4711165
3.43,3.3123202
3.58,3.3753204
3.58,3.4564285
3.26,3.3780155
3.75,3.3752768
3.48,3.3934097
3.87,3.5093055
3.29,3.3902159
2.89,3.2580447
3.37,3.411097
3.29,3.3810866
3.78,3.4159336
3.92,3.3742197
3.73,3.3937566
3.65,3.4387763
3.26,3.250877
2.67,3.1196263
3.06,3.2917013
3.64,3.4111972
3.86,3.5473223
3.28,3.3373413
3.08,3.3966613
3.43,3.377339
3.55,3.3999758
3.39,3.3653982
2.52,3.3318968
3.72,3.4486709
3.11,3.3271766
3.33,3.3340063
3.67,3.4464543
2.92,3.3059137
2.81,3.3100753
3.03,3.343912
3.59,3.4737093
3.41,3.4869852
3.36,3.4250665
3.71,3.4153943
3.78,3.4141693
2.75,3.1967049
3.29,3.341557
2.91,3.2615347
2.95,3.338423
2.89,3.3051877
3.6,3.35664
3.27,3.2796397
3.53,3.3668323
2.89,3.2597592
3.31,3.3317683
3.71,3.4003115
2.88,3.3400865
2.9,3.2214077
3.32,3.3340087
3.41,3.382464
3.8,3.4462256
3.62,3.4412518
3.39,3.3738031
3.22,3.228326
3.56,3.4835896
3.26,3.3479404
3.24,3.4517365
3.71,3.461533
2.76,3.3055134
3.44,3.3550286
3.16,3.3056827
3.58,3.4294326
3.24,3.3496513
2.72,3.1691356
3.97,3.452508
3.53,3.4573221
3.28,3.276915
3.41,3.3845148
3.58,3.4590483
3.96,3.459259
2.22,3.1828203
2.88,3.308607
2.65,3.2136269
3.96,3.35303
3.96,3.4623852
3.63,3.4206426
3.81,3.4563203
3.88,3.3574665
3.32,3.361755
3.4,3.36764
3.81,3.4336782
3.98,3.4582036
2.68,3.1807265
3.35,3.325623
3.79,3.5840924
3.33,3.3585048
3.62,3.3841128
3.65,3.3959403
2.83,3.2316685
3.3,3.3531585
3.27,3.3605409
3.67,3.480705
3.39,3.373529
3.26,3.313702
3.62,3.430396
3.15,3.3016222
3.48,3.3978672
3.57,3.4568985
3.48,3.3754797
3.01,3.2872698
3.33,3.3871405
3.62,3.4115863
3.37,3.3537898
3.03,3.2281706
3.26,3.3661008
3.94,3.3812861
2.53,3.1514745
2.56,3.3477345
3.72,3.4224207
2.79,3.3027039
3.23,3.3487208
3.34,3.4008343
3.46,3.379216
3.28,3.358044
3.36,3.33334
3.55,3.3473155
3.13,3.3307245
3.64,3.3864627
3.52,3.3616235
3.56,3.3497612
3.26,3.396668
3.06,3.2994773
3.67,3.4097924
3.47,3.3518317
3.72,3.4491801
3.82,3.3132634
3.55,3.4920893
2.9,3.1660185
3.45,3.3505507
3.61,3.3707025
3.44,3.385003
3.79,3.3867002
3.11,3.3378015
3.92,3.4540226
3.32,3.3594358
2.47,3.1201458
3.9,3.457951
3.95,3.409531
3.47,3.348301
3.03,3.3119376
3.71,3.4026635
3.92,3.4304118
3.17,3.3136778
2.78,3.2892182
3.68,3.4277008
2.84,3.2980728
3.09,3.2855825
3.59,3.367828
3.64,3.4425983
3.41,3.4196246
3.96,3.4892213
3.49,3.3849368
3.93,3.5176852
3.51,3.3755481
3.35,3.3226101
3.72,3.3493838
3.37,3.3634598
3.38,3.3518388
3.2,3.287916
3.58,3.378246
3.96,3.4332018
3.71,3.3204546
3.73,3.509428
3.39,3.4509754
3.53,3.3454099
3.32,3.3162217
2.16,3.3532028
3.72,3.4238439
3.24,3.354302
2.74,3.2805037
3.19,3.360373
3.19,3.4534922
3.9,3.3961365
3.22,3.4217734
3.71,3.3938231
3.19,3.2630932
2.81,3.3843827
2.04,3.1740155
3.94,3.4751196
2.84,3.3371353
3.51,3.347002
3.37,3.342108
3.79,3.391322
3.6,3.392818
3.26,3.3620074
3.46,3.3643975
3.34,3.3650827
3.93,3.5347195
3.49,3.4015303
3.78,3.4875238
2.82,3.2463918
3.48,3.4358273
3.15,3.33237
2.67,3.3516912
3.47,3.4323719
3.53,3.3268237
3.19,3.3686023
3.44,3.3877501
2.88,3.3565757
3.63,3.3929482
3.67,3.4568143
3.35,3.3022504
3.19,3.3502996
3.54,3.4329576
3.69,3.425425
3.02,3.316049
3.67,3.3905442
3.35,3.3974223
2.94,3.2435403
3.71,3.506754
3.36,3.361356
2.51,3.3140836
2.56,3.229895
3.26,3.386566
3.71,3.4352884
2.98,3.268361
3.32,3.3500633
2.88,3.2464209
3.94,3.4285772
2.96,3.2189183
3.9,3.388921
3.12,3.3261437
3.57,3.3563418
2.46,3.2150974
3.05,3.2486029
3.78,3.5156012
3.58,3.3773265
2.95,3.3218527
3.94,3.4105268
3.64,3.4605758
3.36,3.34416
3.29,3.4052315
3.81,3.4094634
3.97,3.5021958
3.23,3.369767
2.74,3.2551568
3.06,3.2899637
2.38,3.1569707
3.41,3.3433228
3.82,3.473075
3.49,3.3305895
3.09,3.29205
3.85,3.4435656
3.08,3.230514
3.38,3.4683137
2.46,3.32275
3.86,3.4108875
3.7,3.376225
3.68,3.3314826
3.61,3.4072688
3.21,3.3380752
3.48,3.3676481
3.24,3.3898835
2.99,3.315796
3.48,3.4121118
2.09,3.218041
3.83,3.4756308
3.75,3.408957
3.59,3.3546708
3.49,3.3242333
3.57,3.365759
3.41,3.3899932
2.71,3.1979485
3.92,3.4315157
3.24,3.3735845
3.79,3.3451247
3.76,3.3637571
3.04,3.3283997
2.91,3.2823975
3.61,3.4303567
3.53,3.3887498
2.82,3.2464566
3.32,3.410308
3.2,3.3675728
3.35,3.375199
3.78,3.4792652
3.65,3.425901
3.6,3.3214183
3.41,3.4095662
3.59,3.4312115
3.15,3.2856717
3.9,3.410181
3.94,3.462542
3.01,3.3012142
3.71,3.3923836
3.89,3.538215
2.9,3.3345249
3.51,3.3963895
3.97,3.5478668
3.12,3.2873993
3.03,3.3345113
3.65,3.4003434
3.26,3.435598
3.26,3.3655992
3.51,3.4193075
3.37,3.439296
3.95,3.3863156
3.96,3.3492465
3.41,3.3435059
2.62,3.336662
3.72,3.4468765
3.09,3.330071
3.25,3.274516
3.25,3.3820162
3.81,3.3847115
3.96,3.4013226
3.09,3.3531349
3.53,3.4004955
3.01,3.286439
2.89,3.2075636
2.86,3.2753057
3.32,3.326499
3.38,3.3630514
2.74,3.209682
3.46,3.351663
3.83,3.4191856
2.94,3.3187075
3.4,3.3644924
3.15,3.2889974
3.07,3.3173354
3.63,3.4562845
3.54,3.36664
3.67,3.432089
3.48,3.388319
3.54,3.4047408
3.65,3.3917828
3.39,3.3396158
3.04,3.3076706
3.04,3.179852
3.51,3.3757906
3.43,3.364923
2.64,3.1606812
3.06,3.302426
3.4,3.3582988
2.97,3.3677425
3.72,3.4525077
2.87,3.1088655
2.95,3.3063717
3.51,3.3804073
3.74,3.4122877
3.22,3.3981388
3.36,3.3233714
2.35,3.1384447
3.7,3.4207153
3.67,3.4318333
2.81,3.3902588
3.71,3.244751
3.31,3.3186178
3.83,3.546113
3.36,3.3766165
3.52,3.4203527
3.16,3.2439852
3.66,3.4579606
2.93,3.3588676
3.63,3.3567681
3.76,3.4057436
3.96,3.4259727
3.92,3.4457211
3.72,3.3983526
3.6,3.4392953
3.4,3.3961778
3.21,3.3077488
3.81,3.3892636
3.95,3.483757
3.01,3.330007
3.14,3.319503
3.25,3.3908849
3.94,3.507598
3.44,3.3462505
3.25,3.2919035
3.62,3.386334
3.88,3.4326868
2.86,3.2532647
3.29,3.412346
3.61,3.400532
2.77,3.318934
3.39,3.3584213
3.77,3.4209776
2.92,3.331431
3.25,3.3351045
3.52,3.419824
3.35,3.4170012
2.67,3.334169
3.68,3.3741813
3.44,3.3864613
2.99,3.206125
3.46,3.466648
2.81,3.25173
3.86,3.4908626
3.08,3.3200326
3.46,3.4181008
3.84,3.4249887
3.65,3.4530382
3.75,3.3892605
3.46,3.4389455
3.71,3.4575043
2.46,3.194112
3.77,3.3763018
3.91,3.4201212
2.96,3.2171273
3.26,3.3187675
3.67,3.4231443
3.38,3.378532
2.91,3.3264441
3.34,3.3325863
3.77,3.3778317
3.35,3.3498995
3.29,3.369526
3.35,3.3306663
1.49,3.0713086
3.87,3.4905014
3.62,3.4533262
3.33,3.374981
3.58,3.4574437
2.95,3.2893772
2.39,3.2689624
3.97,3.5328262
3.51,3.485275
3.54,3.411833
3.42,3.3696983
2.55,3.286572
3.65,3.4114642
2.66,3.2908957
3.64,3.4231124
3.67,3.3630352
3.26,3.3753
3.08,3.3575263
3.56,3.3928504
3.16,3.3557565
3.03,3.3350685
3.63,3.4300735
3.16,3.2527184
3.25,3.352058
3.06,3.3738055
3.52,3.217249
3.65,3.4160018
3.68,3.3979285
2.35,2.9742398
3.52,3.43176
3.3,3.2897468
3.46,3.256065
3.3,3.325109
3.29,3.3750074
3.4,3.3696132
3.57,3.4090586
3.58,3.3556147
3.05,3.2872214
3.65,3.3628619
3.0,3.254495
3.51,3.3814209
3.76,3.4568124
2.72,3.2393343
3.49,3.3862271
3.27,3.3744235
2.86,3.3687382
