Actual,Predicted
3.2,3.3178163
2.61,3.2505462
2.79,3.2822423
3.77,3.3681934
2.74,3.3402314
3.59,3.3346488
2.93,3.1440074
3.13,3.4204144
2.47,3.3644154
3.69,3.3531651
2.84,3.2962763
3.3,3.3356225
3.96,3.4616845
3.31,3.362295
3.53,3.3771586
3.7,3.4058318
3.71,3.5089998
3.61,3.3646617
3.56,3.3835003
3.43,3.3408911
3.13,3.348095
3.91,3.4235969
2.37,3.1186225
3.28,3.3370435
3.36,3.4055994
3.0,3.3165734
3.89,3.4496574
3.22,3.3126943
3.37,3.3738966
2.9,3.356628
2.68,3.2807581
3.56,3.397532
3.75,3.3781147
3.8,3.3969157
3.53,3.3350096
3.61,3.3690574
3.75,3.4068215
3.56,3.3284867
3.57,3.4296455
2.97,3.33695
3.52,3.39906
2.96,3.372462
3.92,3.362956
3.53,3.3957856
2.91,3.2580004
3.11,3.3525803
3.15,3.265004
2.63,3.2990386
3.39,3.3215606
3.2,3.3325028
3.19,3.3252628
3.69,3.3251078
3.4,3.350507
3.03,3.3320878
3.51,3.4486363
3.63,3.4219217
3.48,3.3420377
3.37,3.3886492
3.64,3.3426874
3.41,3.3312728
3.52,3.375694
3.28,3.3775554
3.13,3.3657186
3.32,3.380657
3.75,3.4476037
3.89,3.39502
3.65,3.398542
3.57,3.3506784
3.78,3.4282563
2.93,3.2651236
3.91,3.3737202
3.95,3.436616
3.55,3.2290623
3.21,3.3391593
3.73,3.4287996
3.49,3.3807268
2.63,3.3784428
3.11,3.3439581
3.53,3.365441
3.5,3.454248
3.64,3.347064
2.95,3.3479795
2.81,3.2853847
3.67,3.4506314
3.74,3.3450828
3.24,3.3693526
2.47,3.3284645
3.52,3.5135593
3.67,3.3836217
3.78,3.473477
3.92,3.545095
3.86,3.3728797
3.87,3.3313386
3.49,3.3818917
3.11,3.3027234
2.97,3.189934
2.94,3.3173196
3.74,3.3987098
3.82,3.4151356
2.94,3.2531345
2.88,3.3193538
3.39,3.3938203
3.24,3.3361304
2.96,3.3367944
2.64,3.2366416
2.82,3.3294199
3.19,3.3918889
3.47,3.3496187
2.71,3.2341487
3.57,3.4119735
3.75,3.4504247
3.3,3.3035357
3.31,3.3747728
3.51,3.3748538
3.95,3.3959734
3.42,3.2591982
3.32,3.3756597
3.33,3.2783475
3.26,3.3490875
3.45,3.4719393
3.28,3.380813
3.84,3.4373965
3.41,3.327453
3.24,3.2456558
3.24,3.2575357
3.39,3.3407555
3.29,3.3493576
3.51,3.3093464
3.92,3.4111094
3.89,3.4165542
3.76,3.4185526
3.19,3.298403
3.89,3.439261
2.65,3.3180122
2.93,3.312223
3.59,3.4546664
3.56,3.4003472
3.45,3.3309484
3.05,3.3275914
3.38,3.3382356
3.58,3.337087
3.09,3.2847874
3.22,3.297033
3.29,3.3502176
3.7,3.4087424
3.66,3.4410892
3.33,3.4318068
3.89,3.484035
2.52,3.230403
3.65,3.3320668
3.28,3.276505
2.8,3.3348894
3.6,3.3634677
3.62,3.394601
3.07,3.2836
3.9,3.3397412
2.24,3.093629
2.76,3.3087294
3.72,3.428511
2.99,3.3491828
3.27,3.3568249
3.61,3.363439
2.96,3.3197985
3.1,3.3281813
3.26,3.416861
3.44,3.3684409
3.34,3.3186154
3.67,3.3846912
3.86,3.3896484
3.21,3.287177
3.22,3.3220375
3.1,3.3296888
2.96,3.3476753
3.2,3.4016662
2.6,3.2474866
3.45,3.319259
3.76,3.4368775
3.79,3.3564239
3.89,3.4018183
2.5,3.2714348
3.51,3.401652
3.43,3.3812964
3.75,3.3968225
3.62,3.3721693
2.84,3.2690637
3.07,3.3665342
3.69,3.3429916
3.24,3.2873619
3.18,3.2602863
3.51,3.4074364
2.7,3.2201617
2.37,3.2509854
3.97,3.3954716
2.6,3.2185607
1.92,3.3249543
3.62,3.4062936
3.52,3.388749
3.66,3.3720639
3.43,3.3449686
2.91,3.3385344
3.59,3.377082
3.86,3.3952053
3.25,3.4434314
3.33,3.3737578
3.08,3.273274
3.4,3.3731449
3.09,3.3616514
3.29,3.353934
3.0,3.3458126
3.13,3.3313558
3.39,3.3644805
3.32,3.3400743
3.06,3.3791249
3.17,3.3307092
2.41,3.2324536
2.74,3.3483987
2.3,3.1873178
3.1,3.3810458
2.99,3.2655296
3.36,3.3775487
3.04,3.387136
2.98,3.3224406
3.38,3.3318865
3.55,3.4338658
3.87,3.4069512
3.19,3.3194537
3.87,3.4768941
2.83,3.3456917
3.82,3.4073563
2.85,3.2887595
3.69,3.3357184
3.58,3.3285015
3.81,3.4828541
3.73,3.432548
3.12,3.2853882
3.28,3.369122
3.23,3.3669221
3.35,3.391814
3.68,3.4789011
2.6,3.2621472
3.17,3.3185887
3.19,3.4508948
3.76,3.354967
3.41,3.3240771
2.86,3.3530793
3.33,3.3418813
3.58,3.4491706
3.53,3.4100509
3.49,3.3691943
3.74,3.3749979
3.14,3.2998488
2.82,3.38676
3.88,3.4176288
3.96,3.3679214
3.35,3.3654602
3.91,3.3938882
2.96,3.3060257
3.63,3.4528902
3.36,3.435675
3.36,3.37106
3.27,3.4064596
3.11,3.3174186
3.74,3.4877512
3.95,3.4869306
3.11,3.342525
3.63,3.373006
3.55,3.378755
2.89,3.2962873
3.63,3.4409714
2.82,3.2714984
2.85,3.3279252
3.13,3.3249712
3.48,3.4089167
3.1,3.3684788
3.22,3.4299524
3.9,3.4777987
3.56,3.4108198
2.92,3.3151886
3.97,3.4479604
3.25,3.3940816
3.87,3.506739
3.56,3.344526
3.64,3.3875074
3.0,3.403583
3.33,3.4129832
3.54,3.4001083
3.22,3.347452
3.28,3.3417883
3.78,3.4819891
3.53,3.3196032
3.42,3.3937159
3.89,3.4322417
3.76,3.3606765
3.01,3.3257391
3.86,3.3770444
3.04,3.3024645
2.55,3.2874548
3.56,3.3846364
3.91,3.4307244
3.2,3.3171234
2.97,3.3800101
3.66,3.41077
3.96,3.472127
3.01,3.26262
2.61,3.2463772
2.88,3.286235
3.69,3.3793979
3.32,3.3817682
3.62,3.4903924
3.04,3.323077
3.19,3.3988743
3.3,3.379532
3.89,3.4589555
3.86,3.4832208
