Actual,Predicted
3.74,3.3781705
3.24,3.3211026
2.47,3.2717052
3.52,3.6428769
3.67,3.4441447
3.78,3.4954917
3.92,3.640417
3.86,3.3584418
3.87,3.3756218
3.49,3.373532
3.11,3.2504776
2.97,3.1751373
2.94,3.2798421
3.74,3.4811852
3.82,3.4057825
2.94,3.1823547
2.88,3.3163612
3.39,3.4329004
3.24,3.331456
2.96,3.2857945
2.64,3.1618514
2.82,3.328596
3.19,3.3923037
3.47,3.3778694
2.71,3.0989964
3.57,3.388874
3.75,3.5363462
3.3,3.2601137
3.31,3.3366318
3.51,3.4334712
3.95,3.3878634
3.42,3.24763
3.32,3.417374
3.33,3.223108
3.26,3.380876
3.45,3.5355177
3.28,3.3352604
3.84,3.5263243
3.41,3.3602614
3.24,3.1369941
3.24,3.2194247
3.39,3.2833896
3.29,3.2872634
3.51,3.2345378
3.92,3.4424648
3.89,3.4878721
3.76,3.476409
3.19,3.2418675
3.89,3.4498909
2.65,3.3003216
2.93,3.3017266
3.59,3.5686865
3.56,3.4473457
3.45,3.344654
3.05,3.2557635
3.38,3.3509927
3.58,3.3472366
3.09,3.252396
3.22,3.269844
3.29,3.3392088
3.7,3.3803954
3.66,3.4969635
3.33,3.4502897
3.89,3.531823
2.52,3.1222289
3.65,3.3026145
3.28,3.190998
2.8,3.2932866
3.6,3.3028224
3.62,3.4298215
3.07,3.2395196
3.9,3.3567183
2.24,2.8436518
2.76,3.2276273
3.72,3.5065398
2.99,3.3179007
3.27,3.3331933
3.61,3.3245902
2.96,3.2718933
3.1,3.294902
3.26,3.4209714
3.44,3.411014
3.34,3.324523
3.67,3.3903103
3.86,3.4540567
3.21,3.2809196
3.22,3.3177285
3.1,3.2943668
2.96,3.33542
3.2,3.4342318
2.6,3.1410074
3.45,3.299653
3.76,3.4447203
3.79,3.3375046
3.89,3.3911266
2.5,3.1773336
3.51,3.390635
3.43,3.3662605
3.75,3.413693
3.62,3.4251966
2.84,3.213028
3.07,3.3859649
3.69,3.3624043
3.24,3.2436254
3.18,3.1902835
3.51,3.4322448
2.7,3.0765402
2.37,3.2515588
3.97,3.4406118
2.6,3.1266248
1.92,3.282742
3.62,3.4275784
3.52,3.4098778
3.66,3.3345153
3.43,3.376386
2.91,3.3246615
3.59,3.3769329
3.86,3.4193184
3.25,3.501357
3.33,3.3378675
3.08,3.1708217
3.4,3.3249342
3.09,3.3803625
3.29,3.352042
3.0,3.3425114
3.13,3.2939472
3.39,3.3274202
3.32,3.3444347
3.06,3.3772132
3.17,3.3254294
2.41,3.1106217
2.74,3.3478274
2.3,3.0522795
3.1,3.3588085
2.99,3.2442808
3.36,3.418476
3.04,3.3891194
2.98,3.280512
3.38,3.3440745
3.55,3.4904969
3.87,3.435511
3.19,3.3001885
3.87,3.5321481
2.83,3.3765702
3.82,3.4428656
2.85,3.26371
3.69,3.3541834
3.58,3.336286
3.81,3.5190296
3.73,3.4539313
3.12,3.1957738
3.28,3.4157395
3.23,3.3907855
3.35,3.4188337
3.68,3.4982495
2.6,3.1531973
3.17,3.3127408
3.19,3.5159025
3.76,3.372115
3.41,3.3241634
2.86,3.352127
3.33,3.3159952
3.58,3.466568
3.53,3.4545944
3.49,3.3573039
3.74,3.41731
3.14,3.2885108
2.82,3.4024632
3.88,3.483706
3.96,3.4305584
3.35,3.353292
3.91,3.363552
2.96,3.2874534
3.63,3.4987206
3.36,3.4320273
3.36,3.395319
3.27,3.4334617
3.11,3.2806015
3.74,3.5613933
3.95,3.5620904
3.11,3.3235767
3.63,3.4302316
3.55,3.3313487
2.89,3.2831829
3.63,3.458305
2.82,3.1827848
2.85,3.2964287
3.13,3.352773
3.48,3.3957152
3.1,3.383538
3.22,3.415188
3.9,3.519475
3.56,3.4604752
2.92,3.2994556
3.97,3.4728703
3.25,3.402454
3.87,3.571508
3.56,3.351403
3.64,3.438921
3.0,3.357544
3.33,3.4098706
3.54,3.422844
3.22,3.3215225
3.28,3.3694613
3.78,3.5388222
3.53,3.2524395
3.42,3.421296
3.89,3.5219307
3.76,3.418643
3.01,3.2292857
3.86,3.4418628
3.04,3.2361088
2.55,3.1678228
3.56,3.3518724
3.91,3.444139
3.2,3.2837348
2.97,3.3914614
3.66,3.4733057
3.96,3.5697296
3.01,3.2554748
2.61,3.1338391
2.88,3.2451785
3.69,3.3229704
3.32,3.4025218
3.62,3.5435722
3.04,3.3056135
3.19,3.3948307
3.3,3.370642
3.89,3.4914927
3.86,3.5233507
3.07,3.1960225
3.55,3.38683
3.8,3.4955072
3.09,3.3016424
3.93,3.423099
2.9,3.1869888
3.33,3.3396096
3.39,3.4110205
3.81,3.4326162
3.5,3.3091953
3.26,3.2411413
3.25,3.4172463
2.74,3.1213791
3.21,3.3252954
3.51,3.2635694
2.96,3.2612104
3.54,3.520029
3.79,3.433593
2.88,3.4034812
3.39,3.3382006
3.51,3.3219407
3.03,3.366785
3.5,3.3371668
3.74,3.3738527
3.64,3.5141675
3.24,3.4099228
3.21,3.3727088
3.8,3.3620505
3.97,3.3482676
3.4,3.454977
3.51,3.376731
3.94,3.468193
3.54,3.2460535
3.81,3.3537207
3.66,3.4093256
3.58,3.362799
3.29,3.3910232
2.84,3.3276892
3.56,3.379622
3.35,3.2963307
3.92,3.509097
3.36,3.3705642
3.48,3.3433518
3.18,3.3903632
2.63,3.1671128
2.92,3.2493682
2.86,3.312346
3.8,3.436521
3.57,3.377629
3.08,3.3783758
3.85,3.4799104
3.17,3.325183
3.45,3.2380326
3.74,3.464275
3.33,3.415763
3.71,3.5345418
3.14,3.4965458
3.71,3.410688
3.64,3.276573
3.36,3.502109
3.53,3.455917
3.37,3.4200616
3.07,3.3094106
3.9,3.5631793
3.19,3.4156888
3.5,3.4423194
3.32,3.3298414
3.66,3.4650083
2.84,3.3614473
3.37,3.334965
2.7,3.2621975
3.59,3.4420483
2.69,3.3149886
3.41,3.3419008
3.98,3.5140731
3.8,3.504991
3.19,3.318073
3.81,3.4045367
3.83,3.3475451
3.33,3.2424593
3.69,3.40479
3.76,3.5351238
3.43,3.4055939
2.65,3.2947357
3.67,3.3997648
3.17,3.331709
3.84,3.4966557
3.04,3.1645815
3.03,3.3481932
3.49,3.2254221
3.49,3.3332758
3.64,3.4466476
3.24,3.3679318
3.78,3.443374
3.53,3.4556913
3.19,3.2413435
3.88,3.435228
3.65,3.5935173
2.89,2.8841076
3.49,3.3956172
2.46,3.091971
2.95,3.3685703
3.96,3.5340633
3.37,3.3016682
3.21,3.255848
3.58,3.3248453
3.11,3.3222587
3.4,3.3305027
3.7,3.4094727
3.21,3.298576
3.59,3.4187922
2.69,3.0346222
2.88,3.2800674
3.28,3.2999263
3.89,3.482555
3.89,3.507547
3.47,3.4260094
3.22,3.3306952
3.11,3.392127
3.19,3.4005346
3.79,3.4762874
2.73,3.3442807
2.41,2.8603516
3.6,3.2772963
3.81,3.4703445
3.43,3.2664702
3.58,3.4010162
3.58,3.4908094
3.26,3.3590276
3.75,3.3632326
3.48,3.401136
3.87,3.5387769
3.29,3.4038448
2.89,3.187439
3.37,3.4777422
3.29,3.416611
3.78,3.482911
3.92,3.4014635
3.73,3.3763213
3.65,3.4795465
3.26,3.2546525
2.67,2.9635646
3.06,3.2686062
3.64,3.4037971
3.86,3.6077106
3.28,3.3608065
3.08,3.4068606
3.43,3.393487
3.55,3.3999662
3.39,3.3664849
2.52,3.3098247
3.72,3.4608636
3.11,3.3109684
3.33,3.3473206
3.67,3.4770756
2.92,3.2738652
2.81,3.4056122
3.03,3.340602
3.59,3.4772801
3.41,3.5240724
3.36,3.4534652
3.71,3.4248104
3.78,3.4248037
2.75,3.1476812
3.29,3.3260643
2.91,3.1969013
2.95,3.2531111
2.89,3.2723513
3.6,3.3728824
3.27,3.2245111
3.53,3.3668063
2.89,3.2055168
3.31,3.3654134
3.71,3.2858565
2.88,3.3352885
2.9,3.1758244
3.32,3.336308
3.41,3.396667
3.8,3.4574666
3.62,3.4569492
3.39,3.3700185
3.22,3.1988666
3.56,3.5661616
3.26,3.3089256
3.24,3.4952748
3.71,3.5211835
2.76,3.3027897
3.44,3.3392944
3.16,3.3209548
3.58,3.4230788
3.24,3.264775
2.72,3.0945854
3.97,3.4920602
3.53,3.5249782
3.28,3.255322
3.41,3.3926723
3.58,3.4445384
3.96,3.4866602
2.22,3.2106638
2.88,3.3005435
2.65,3.124659
3.96,3.3458745
3.96,3.5252218
3.63,3.4264774
3.81,3.4716334
3.88,3.372114
3.32,3.385354
3.4,3.352223
3.81,3.4923959
3.98,3.499859
2.68,3.2053154
3.35,3.339393
3.79,3.6474195
3.33,3.4284472
3.62,3.3703163
3.65,3.403781
2.83,3.1635468
3.3,3.347484
3.27,3.3788197
3.67,3.4218965
3.39,3.4085932
3.26,3.3189569
3.62,3.460966
3.15,3.2859242
3.48,3.4071398
3.57,3.4514496
3.48,3.4084654
3.01,3.2607281
3.33,3.4001203
3.62,3.4891539
3.37,3.3680484
3.03,3.0876284
3.26,3.3613362
3.94,3.4350955
2.53,3.1142485
2.56,3.4471684
3.72,3.4939098
2.79,3.2504628
3.23,3.2341099
3.34,3.4005024
3.46,3.3855739
3.28,3.3640501
3.36,3.3118901
3.55,3.3761115
3.13,3.3208249
3.64,3.450475
3.52,3.3471828
3.56,3.3163066
3.26,3.388735
3.06,3.3069603
3.67,3.4430165
3.47,3.249624
3.72,3.4972286
3.82,3.356223
3.55,3.5129972
2.9,3.1078396
3.45,3.3397882
3.61,3.3132937
3.44,3.3838925
3.79,3.4073703
3.11,3.3629088
3.92,3.3799107
3.32,3.3971922
2.47,2.9587886
3.9,3.491952
3.95,3.4252439
3.47,3.3333912
3.03,3.3023627
3.71,3.392302
3.92,3.3508873
3.17,3.3337665
2.78,3.2016728
3.68,3.433972
2.84,3.2924998
3.09,3.248384
3.59,3.2435026
3.64,3.4595299
3.41,3.470088
3.96,3.503127
3.49,3.390468
3.93,3.5508757
3.51,3.2512586
3.35,3.3338807
3.72,3.363298
3.37,3.2852087
3.38,3.3584907
3.2,3.3025105
3.58,3.432454
3.96,3.4231684
3.71,3.320013
3.73,3.4950156
3.39,3.4731653
3.53,3.3615303
3.32,3.2857742
2.16,3.3669486
3.72,3.4983532
3.24,3.342774
2.74,3.247646
3.19,3.378544
3.19,3.4517207
3.9,3.3691468
3.22,3.4251451
3.71,3.4090576
3.19,3.2161899
2.81,3.4388528
2.04,3.1296217
3.94,3.5212173
2.84,3.313463
3.51,3.4432044
3.37,3.3985324
3.79,3.401935
3.6,3.4031973
3.26,3.443969
3.46,3.427532
3.34,3.3737805
3.93,3.614075
3.49,3.4082708
3.78,3.4775357
2.82,3.1678534
3.48,3.4766784
3.15,3.341657
2.67,3.330567
3.47,3.4357388
3.53,3.3222456
3.19,3.402255
3.44,3.3929734
2.88,3.3887916
3.63,3.4225917
3.67,3.4447002
3.35,3.2736855
3.19,3.3740697
3.54,3.4284563
3.69,3.4848423
3.02,3.2734146
3.67,3.358777
3.35,3.3994365
2.94,3.2253664
3.71,3.53294
3.36,3.4259658
2.51,3.2988992
2.56,3.1760736
3.26,3.4187229
3.71,3.4872196
2.98,3.1979513
3.32,3.339475
2.88,3.1949193
3.94,3.4734945
2.96,3.187557
3.9,3.3978717
3.12,3.3090048
3.57,3.3620205
2.46,3.1413565
3.05,3.2113833
3.78,3.5742016
3.58,3.4050713
2.95,3.4189613
3.94,3.460925
3.64,3.501013
3.36,3.3598747
3.29,3.4185452
3.81,3.3790202
3.97,3.5250216
3.23,3.313428
2.74,3.2114406
3.06,3.2700398
2.38,3.1318007
3.41,3.3770475
3.82,3.3856802
3.49,3.3049998
3.09,3.272027
3.85,3.4389772
3.08,3.227959
3.38,3.5264957
2.46,3.346539
3.86,3.3634608
3.7,3.3671794
3.68,3.2734547
3.61,3.3474243
3.21,3.3443222
3.48,3.4039922
3.24,3.4255538
2.99,3.3276753
3.48,3.4322238
2.09,3.1752157
3.83,3.4140203
3.75,3.4732776
3.59,3.3626173
3.49,3.3209321
3.57,3.367834
3.41,3.3972235
2.71,3.118939
3.92,3.4738343
3.24,3.362672
3.79,3.3500926
3.76,3.2988513
3.04,3.277098
2.91,3.2627172
3.61,3.505725
3.53,3.381129
2.82,3.1809368
3.32,3.4874854
3.2,3.3927507
3.35,3.3198621
3.78,3.4475493
3.65,3.4263465
3.6,3.3107278
3.41,3.4585195
3.59,3.450188
3.15,3.3156042
3.9,3.3977327
3.94,3.469625
3.01,3.2105188
3.71,3.3910666
3.89,3.478653
2.9,3.346771
3.51,3.3851874
3.97,3.545017
3.12,3.2738647
3.03,3.319705
3.65,3.307574
3.26,3.4964492
3.26,3.3958066
3.51,3.4347303
3.37,3.4747705
3.95,3.417141
3.96,3.4008627
3.41,3.3635945
2.62,3.3354855
3.72,3.486722
3.09,3.3100538
3.25,3.2354107
3.25,3.4165978
3.81,3.3885972
3.96,3.3475416
3.09,3.3794346
3.53,3.3951907
3.01,3.2968245
2.89,3.1854177
2.86,3.26486
3.32,3.2858934
3.38,3.4318647
2.74,3.1968753
3.46,3.322844
3.83,3.401572
2.94,3.2876112
3.4,3.3645654
3.15,3.3020432
3.07,3.329133
3.63,3.508614
3.54,3.3806765
3.67,3.4795265
3.48,3.397972
3.54,3.439541
3.65,3.390843
3.39,3.3080735
3.04,3.2991142
3.04,3.1516483
3.51,3.395527
3.43,3.393485
2.64,3.1316354
3.06,3.2879896
3.4,3.3713474
2.97,3.4507995
3.72,3.4263911
2.87,3.0802107
2.95,3.3145611
3.51,3.406848
3.74,3.3990602
3.22,3.501608
3.36,3.3083372
2.35,3.0704837
3.7,3.4853687
3.67,3.4444258
2.81,3.3969026
3.71,3.1670709
3.31,3.3375638
3.83,3.638146
3.36,3.3171756
3.52,3.3759437
3.16,3.220515
3.66,3.4556355
2.93,3.2905946
3.63,3.342655
3.76,3.413272
3.96,3.4761658
3.92,3.509713
3.72,3.4887524
3.6,3.4656227
3.4,3.4316442
3.21,3.3115654
3.81,3.3081434
3.95,3.5049598
3.01,3.3330882
3.14,3.3049068
3.25,3.4331012
3.94,3.5385604
3.44,3.381425
3.25,3.2443097
3.62,3.3421
3.88,3.475657
2.86,3.2245188
3.29,3.4116504
3.61,3.4271898
2.77,3.3152328
3.39,3.3762283
3.77,3.482109
2.92,3.3132184
3.25,3.3110871
3.52,3.4245186
3.35,3.4338677
2.67,3.2657588
3.68,3.309486
3.44,3.3890886
2.99,3.2565823
3.46,3.4986973
2.81,3.2511728
3.86,3.5461035
3.08,3.2783518
3.46,3.520141
3.84,3.4766042
3.65,3.4999743
3.75,3.412082
3.46,3.4873843
3.71,3.4469936
2.46,3.1626897
3.77,3.4360504
3.91,3.494446
2.96,3.1575778
3.26,3.362302
3.67,3.4798014
3.38,3.3859694
2.91,3.3295736
3.34,3.3249311
3.77,3.398547
3.35,3.3208435
3.29,3.3646529
3.35,3.343044
1.49,2.9661174
3.87,3.4783306
3.62,3.4625368
3.33,3.3837645
3.58,3.434846
2.95,3.2249787
2.39,3.373253
3.97,3.5660763
3.51,3.438859
3.54,3.4346461
3.42,3.4005647
2.55,3.2721643
3.65,3.3063974
2.66,3.222516
3.64,3.4991763
3.67,3.2827594
3.26,3.3800426
3.08,3.379952
3.56,3.3880963
3.16,3.3600519
3.03,3.3097715
3.63,3.4756963
3.16,3.2633686
3.25,3.3424604
3.06,3.369598
3.52,3.2139547
3.65,3.4743233
3.68,3.4000988
2.35,2.7588902
3.52,3.4759285
3.3,3.2584934
3.46,3.2128906
3.3,3.3074448
3.29,3.3988528
3.4,3.3856287
3.57,3.3990824
3.58,3.309458
3.05,3.2894368
3.65,3.341026
3.0,3.1960092
3.51,3.4084997
3.76,3.4865687
2.72,3.0726202
3.49,3.4145522
3.27,3.3711889
2.86,3.3344963
2.31,2.9089253
